"astro-ph/0510535","Jin He","Jin He","Rational Galaxy Structure and its Disturbance","""Conclusion"" Section added; 6 Figures, totally 24 pages","Electron.J.Theor.Phys.7:361-372,2010",,,"astro-ph physics.gen-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Why is there little dust in elliptical galaxies? Firstly, the universe is
rational and the rationality is the proportional density distribution in any
independent galaxy. Proportion means that the density distribution of stars is
orderly. For example, there are four giants standing in array. Their heights
are A, B, C, D, respectively, and A, B stand in the first row from left to
right, C, D in the second row from left to right. Proportion requires that A
divided by C be equal to B divided by D. Rational structures are smooth 2- (or
3-) dimensional structures, which are either circularly (spherically) symmetric
with respect to the center point, or bilaterally symmetric. Secondly, spiral
galaxy arms are linearly shaped, which are neither circularly symmetric nor
bilaterally symmetric. Therefore, arms are not rational structures. Arm
patterns exist only in spiral galaxies and they are weak compared with the main
disk structure. Therefore, the presence of arm structure is the disturbance to
the rational structure. Because arm patterns exist only in spiral galaxies and
only spiral galaxies present dust, I come to the critical answer to the above
question: any disturbance to rational structure produces cosmic dust. From now
on we call the disturbance to rational structure the cosmic impulse. Therefore,
the universe is originated not only rationally but also impulsively.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 19:56:00 GMT""},{""version"":""v2"",""created"":""Wed, 19 Oct 2005 20:01:20 GMT""},{""version"":""v3"",""created"":""Thu, 16 Feb 2006 15:59:15 GMT""},{""version"":""v4"",""created"":""Thu, 15 May 2008 20:07:43 GMT""},{""version"":""v5"",""created"":""Thu, 7 Aug 2008 04:34:37 GMT""},{""version"":""v6"",""created"":""Fri, 29 Jan 2010 15:43:04 GMT""},{""version"":""v7"",""created"":""Tue, 30 Mar 2010 02:16:33 GMT""},{""version"":""v8"",""created"":""Wed, 18 Aug 2010 16:04:52 GMT""}]","2014-10-13"
"math/0510420","K. R. Goodearl","K. R. Goodearl and J. J. Zhang","Homological properties of quantized coordinate rings of semisimple
  groups",,,,,"math.QA math.RA",,"  We prove that the generic quantized coordinate ring $\mathcal{O}_q(G)$ is
Auslander-regular, Cohen-Macaulay, and catenary for every connected semisimple
Lie group $G$. This answers questions raised by Brown, Lenagan, and the first
author. We also prove that under certain hypotheses concerning the existence of
normal elements, a noetherian Hopf algebra is Auslander-Gorenstein and
Cohen-Macaulay. This provides a new set of positive cases for a question of
Brown and the first author.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:47:38 GMT""}]","2007-05-23"
"math/0510421","Alan Weinstein","Xiang Tang, Alan Weinstein, and Chenchang Zhu","Hopfish algebras","24 pages","Pacific J. Math. 231 (2007), no. 1, 193--216.",,,"math.QA",,"  We introduce a notion of ""hopfish algebra"" structure on an associative
algebra, allowing the structure morphisms (coproduct, counit, antipode) to be
bimodules rather than algebra homomorphisms. We prove that quasi-Hopf algebras
are examples of hopfish algebras. We find that a hopfish structure on the
commutative algebra of functions on a finite set G is closely related to a
""hypergroupoid"" structure on G. The Morita theory of hopfish algebras is also
discussed.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:52:06 GMT""},{""version"":""v2"",""created"":""Thu, 20 Apr 2006 16:37:57 GMT""}]","2010-04-13"
"math/0510422","Daniel Caro","Daniel Caro","D-modules arithm\'etiques associ\'es aux isocristaux surconvergents. Cas
  lisse","62 pages",,,,"math.AG",,"  Let $\mathcal{V}$ be a mixed characteristic complete discrete valuation ring,
$\mathcal{P}$ a separated smooth formal scheme over $\mathcal{V}$, $P$ its
special fiber, $X$ a smooth closed subscheme of $P$, $T$ a divisor in $P$ such
that $T_X = T \cap X$ is a divisor in $X$ and $\smash{\D}^\dag
_{\mathcal{P}}(\hdag T)$ the weak completion of the sheaf of differential
operators on $\mathcal{P}$ with overconvergent singularities along $T$. We
construct a fully faithful functor denoted by $ \sp_{X \hookrightarrow
\mathcal{P},T,+}$ from the category of isocrystal on $X \setminus T_X$
overconvergent along $T_X$ into the category of coherent $\smash{\D}^\dag
_{\mathcal{P}}(\hdag T) \otimes_\mathbb{Z} \mathbb{Q} $-modules with support in
$X$. Next, we prove the commutation of $ \sp_{X \hookrightarrow
\mathcal{P},T,+}$ with (extraordinary) inverse images and dual functors. These
properties are compatible with Frobenius.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 00:35:36 GMT""}]","2007-05-23"
"math/0510423","Gady Kozma","Gady Kozma and Alexander Olevskii","Random Menshov spectra","6 pages. Very similar to journal version","Proc. Amer. Math. Soc. 131:6 (2003), 1901-1906",,,"math.CA",,"  We show that a spectrum of frequencies obtained by a random perturbation of
the integers allows one to represent any measurable function on R by an almost
everywhere converging sum of harmonics almost surely.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 01:28:17 GMT""}]","2007-05-23"
"math/0510424","Sourav Chatterjee","Sourav Chatterjee","An error bound in the Sudakov-Fernique inequality","This will appear as a theorem in Robert Adler's new book with
  Jonathan Taylor on gaussian processes; will not be submitted to any journal
  in its present form",,,,"math.PR",,"  We obtain an asymptotically sharp error bound in the classical
Sudakov-Fernique comparison inequality for finite collections of gaussian
random variables. Our proof is short and self-contained, and gives an easy
alternative argument for the classical inequality, extended to the case of
non-centered processes.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 02:38:41 GMT""}]","2007-05-23"
"math/0510425","Jeong-Yup Lee","Jeong-Yup Lee","Substitution Delone Sets with Pure Point Spectrum are Inter Model Sets","29pages; revised version with updates","J. Geom. Phys. 57 (2007), no. 11, 2263--2285","10.1016/j.geomphys.2007.07.003",,"math.MG math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The paper establishes an equivalence between pure point diffraction and
certain types of model sets, called inter model sets, in the context of
substitution point sets and substitution tilings. The key ingredients are a new
type of coincidence condition in substitution point sets, which we call
algebraic coincidence, and the use of a recent characterization of model sets
through dynamical systems associated with the point sets or tilings.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 03:45:47 GMT""},{""version"":""v2"",""created"":""Fri, 23 Oct 2009 06:08:05 GMT""}]","2009-10-23"
"math/0510426","Jeong-Yup Lee","Jeong-Yup Lee and Robert V. Moody","A Characterization of Model Multi-colour Sets","23pages; to appear in Annales Henri Poincare","Ann. Henri Poincare 7 (2006), no. 1, 125--143","10.1007/s00023-005-0244-6",,"math.MG math.DS",,"  Model sets are always Meyer sets, but not vice-versa. This article is about
characterizing model sets (general and regular) amongst the Meyer sets in terms
of two associated dynamical systems. These two dynamical systems describe two
very different topologies on point sets, one local and one global. In model
sets these two are strongly interconnected and this connection is essentially
definitive. The paper is set in the context of multi-colour sets, that is to
say, point sets in which points come in a finite number of colours, that are
loosely coupled together by finite local complexity.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 04:42:35 GMT""}]","2009-10-26"
"math/0510427","Linfan Mao l.f.m","Linfan Mao","On Algebraic Multi-Group Spaces","8 pages",,,,"math.GM",,"  A Smarandache multi-space is a union of $n$ spaces $A_1,A_2,..., A_n$ with
some additional conditions holding. Combining classical of a group with
Smarandache multi-spaces, the conception of a multi-group space is introduced
in this paper, which is a generalization of the classical algebraic structures,
such as the group, filed, body, $...$, etc.. Similar to groups, some
characteristics of a multi-group space are obtained in this paper.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 06:23:24 GMT""}]","2007-05-23"
"math/0510428","Alen Orbani\'c","Alen Orbani\'c","Parallel-product decomposition of edge-transitive maps","30 pages, 5 figures",,,,"math.CO math.GR",,"  The parallel product of two rooted maps was introduced by S. E. Wilson in
1994. The main question of this paper is whether for a given reflexible map $M$
one can decompose the map into a parallel product of two reflexible maps. This
can be achieved if and only if the monodromy (or the automorphism) group of the
map has at least two minimal normal subgroups. All reflexible maps up to 100
edges, which are not parallel-product decomposable, are calculated and
presented. For this purpose, all degenerate and slightly-degenerate reflexible
maps are classified.
  Three different quotients of rooted maps are considered in the paper and a
characterizaton of morphisms of rooted maps similar to the first isomorphism
theorem for groups is presented. The monodromy quotient of a map is introduced,
having the property that all the automorphisms project.
  A theory of edge-transitive maps on non-orientable surfaces is developed. A
concept of reduced regularty in the manner of Breda d'Azevedo is applied on
edge-transitive maps. Using that, the concept of parallel-product
decomposability is extended to edge-transitive maps, where a characterization
in terms of minimal normal subgroups of the automorphism group is obtained.
Additionally, using Petrie triality and the parallel-product decomposition, a
new organization of edge-transitive maps is presented, providing a basis for
future censuses.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:24:38 GMT""}]","2007-05-23"
"math/0510429","Emmanuel Royer","Emmanuel Royer (I3M)","Evaluating convolutions of divisor sums with quasimodular forms","26 pages","International Journal of Number Theory 3, 2 (2007) Page: 231 - 261","10.1142/S1793042107000924",,"math.NT",,"  We provide a systematic method to compute arithmetic sums including some
previously computed by Alaca, Alaca, Besge, Cheng, Glaisher, Huard, Lahiri,
Lemire, Melfi, Ou, Ramanujan, Spearman and Williams. Our method is based on
quasimodular forms. This extension of modular forms has been constructed by
Kaneko andZagier.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:27:14 GMT""},{""version"":""v2"",""created"":""Tue, 11 Apr 2006 09:51:53 GMT""}]","2007-12-10"
"math/0510430","Tristan Torrelli","Tristan Torrelli","Logarithmic comparison theorem and D-modules: an overview","15 pages, 1 figure. Submitted to the proceedings of the 5 singular
  weeks in Luminy (CIRM), february 2005",,,,"math.AG",,"  Let D be a divisor in a complex analytic manifold X. A natural problem is to
determine when the de Rham complex of meromorphic forms on X with poles along D
is quasi-isomorphic to its subcomplex of logarithmic forms. In this mostly
expository note, we recall the main results about this problem. In particular,
we point out the relevance of the theory of D-modules to this topic.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:22:30 GMT""}]","2007-05-23"
"math/0510431","Sandro Mattarei","Andrea Caranti and Sandro Mattarei","Gradings of non-graded Hamiltonian Lie algebras","36 pages, to be published in J. Austral. Math. Soc. Ser. A","J. Aust. Math. Soc. 79 (2005), no. 3, 399-440",,,"math.RA",,"  A thin Lie algebra is a Lie algebra graded over the positive integers
satisfying a certain narrowness condition. We describe several cyclic grading
of the modular Hamiltonian Lie algebras $H(2\colon\n;\omega_2)$ (of dimension
one less than a power of $p$) from which we construct infinite-dimensional thin
Lie algebras. In the process we provide an explicit identification of
$H(2\colon\n;\omega_2)$ with a Block algebra. We also compute its second
cohomology group and its derivation algebra (in arbitrary prime
characteristic).
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:23:09 GMT""}]","2007-05-23"
"math/0510432","Joan Porti","Joan Porti, Hartmut Weiss","Deforming Euclidean cone 3-manifolds","Only changes for the grants footnotes have been made","Geom. Topol. 11 (2007) 1507-1538","10.2140/gt.2007.11.1507",,"math.GT",,"  Given a closed orientable Euclidean cone 3-manifold C with cone angles less
than or equal to pi, and which is not almost product, we describe the space of
constant curvature cone structures on C with cone angles less than pi. We
establish a regeneration result for such Euclidean cone manifolds into
spherical or hyperbolic ones and we also deduce global rigidity for Euclidean
cone structures.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 08:50:59 GMT""},{""version"":""v2"",""created"":""Tue, 14 Nov 2006 07:29:02 GMT""}]","2014-11-11"
"math/0510433","Kamran Divaani-Aazar","Kamran Divaani-Aazar, Mohammad Ali Esmkhani and Massoud Tousi","Some criteria of cyclically pure injective modules","18 pages, to appear in Journal of Algebra",,,,"math.AC",,"  The structure of cyclically pure injective modules over a commutative ring
$R$ is investigated and several characterizations for them are presented. In
particular, we prove that a module $D$ is cyclically pure injective if and only
if $D$ is isomorphic to a direct summand of a module of the form $\Hom_R(L,E)$
where $L$ is the direct sum of a family of finitely presented cyclic modules
and $E$ is an injective module. Also, we prove that over a quasi-complete
Noetherian ring $(R,\fm)$ an $R$-module $D$ is cyclically pure injective if and
only if there is a family $\{C_\lambda\}_{\lambda\in \Lambda}$ of cocyclic
modules such that $D$ is isomorphic to a direct summand of $\Pi_{\lambda\in
\Lambda}C_\lambda$. Finally, we show that over a complete local ring every
finitely generated module which has small cofinite irreducibles is cyclically
pure injective.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:15:36 GMT""}]","2007-05-23"
"math/0510434","Arnaud Bodin","Arnaud Bodin","Reducibility of rational functions in several variables","14 pages, final version",,,,"math.NT math.AG",,"  We prove a analogous of Stein theorem for rational functions in several
variables: we bound the number of reducible fibers by a formula depending on
the degree of the fraction.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:19:42 GMT""},{""version"":""v2"",""created"":""Tue, 17 Oct 2006 14:25:23 GMT""},{""version"":""v3"",""created"":""Mon, 8 Jan 2007 08:05:59 GMT""}]","2007-05-23"
"math/0510435","Cezar Oniciuc","R. Caddeo, S. Montaldo, C. Oniciuc, and P. Piu","The Classification of Biharmonic Curves of Cartan-Vranceanu
  3-Dimensional Spaces","To appear in Proceedings of ""The Seventh International Workshop on
  Differential Geometry and its Applications - Deva (Romania) - September 2005""",,,,"math.DG",,"  In this article we characterize all biharmonic curves of the Cartan-Vranceanu
3-dimensional spaces and we give their explicit parametrizations.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:50:36 GMT""}]","2007-05-23"
"math/0510436","Markus Kalisch","Markus Kalisch and Peter Buehlmann","Estimating high-dimensional directed acyclic graphs with the
  PC-algorithm",,,,,"math.ST stat.TH",,"  We consider the PC-algorithm Spirtes et. al. (2000) for estimating the
skeleton of a very high-dimensional acyclic directed graph (DAG) with
corresponding Gaussian distribution. The PC-algorithm is computationally
feasible for sparse problems with many nodes, i.e. variables, and it has the
attractive property to automatically achieve high computational efficiency as a
function of sparseness of the true underlying DAG. We prove consistency of the
algorithm for very high-dimensional, sparse DAGs where the number of nodes is
allowed to quickly grow with sample size n, as fast as O(n^a) for any
0<a<infinity. The sparseness assumption is rather minimal requiring only that
the neighborhoods in the DAG are of lower order than sample size n. We
empirically demonstrate the PC-algorithm for simulated data and argue that the
algorithm is rather insensitive to the choice of its single tuning parameter.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:11:30 GMT""}]","2007-06-13"
"math/0510437","Antoine Douai","Antoine Douai","Construction de varietes de Frobenius via les polynomes de Laurent : une
  autre approche","26 pages, updated and extended version. Section 2 is slightly
  modified (we now consider more general deformations). Hertling and Manin's
  (GC) and (IC) conditions are detailed. The polynomial case is discussed",,,,"math.AG",,"  We explain how to construct a Frobenius structure on the parameter space of
the universal unfolding of a Laurent polynomial using a result of C. Hertling
and Y. Manin. This new approach greatly simplifies the (classic) one used in
the paper ""Gauss-Manin systems, Brieskorn lattices and Frobenius structures
(I)"", written with C. Sabbah.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 10:52:18 GMT""},{""version"":""v2"",""created"":""Tue, 7 Nov 2006 12:33:08 GMT""}]","2007-05-23"
"math/0510438","Udriste Constantin","Constantin Udriste, Iulian Duca","Poisson-Gradient Dynamical Systems with Bounded Non-Linearity","15 pages",,,,"math.DS math.AP",,"  We study the periodical solutions of a Poisson-gradient PDEs system with
bounded nonlinearity. Section 1 introduces the basic spaces and functionals.
Section 2 studies the weak differential of a function and establishes an
inequality. Section 3 formulates some conditions under which the action
functional is continuously differentiable. Section 4 analyzes the
Poisson-gradient systems and some conditions that ensure periodical solutions.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:03:05 GMT""}]","2007-05-23"
"math/0510439","Sylvie Meleard","H\'el\`ene Gu\'erin (IRMAR), Sylvie M\'el\'eard (MODAL'X), Eulalia
  Nualart (LAGA)","Estimates for the density of a nonlinear Landau process",,,,,"math.PR",,"  The aim of this paper is to obtain estimates for the density of the law of a
specific nonlinear diffusion process at any positive bounded time. This process
is issued from kinetic theory and is called Landau process, by analogy with the
associated deterministic Fokker-Planck-Landau equation. It is not Markovian,
its coefficients are not bounded and the diffusion matrix is degenerate.
Nevertheless, the specific form of the diffusion matrix and the nonlinearity
imply the non-degeneracy of the Malliavin matrix and then the existence and
smoothness of the density. In order to obtain a lower bound for the density,
the known results do not apply. However, our approach follows the main idea
consisting in discretizing the interval time and developing a recursive method.
To this aim, we prove and use refined results on conditional Malliavin
calculus. The lower bound implies the positivity of the solution of the Landau
equation, and partially answers to an analytical conjecture. We also obtain an
upper bound for the density, which again leads to an unusual estimate due to
the bad behavior of the coefficients.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:29:02 GMT""}]","2016-08-16"
"math/0510440","Martin Schlichenmaier","Martin Schlichenmaier","Higher Genus Affine Lie Algebras of Krichever -- Novikov Type","9 pages, Talk presented at the International Conference on Difference
  Equations, Special Functions, and Applications, Munich, July 2005",,,,"math.QA math.RA",,"  Classical affine Lie algebras appear e.g. as symmetries of infinite
dimensional integrable systems and are related to certain differential
equations. They are central extensions of current algebras associated to
finite-dimensional Lie algebras g. In geometric terms these current algebras
might be described as Lie algebra valued meromorphic functions on the Riemann
sphere with two possible poles. They carry a natural grading. In this talk the
generalization to higher genus compact Riemann surfaces and more poles is
reviewed. In case that the Lie algebra g is reductive (e.g. g is simple,
semi-simple, abelian, ...) a complete classification of (almost-) graded
central extensions is given. In particular, for g simple there exists a unique
non-trivial (almost-)graded extension class. The considered algebras are
related to difference equations, special functions and play a role in Conformal
Field Theory.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 15:01:06 GMT""}]","2007-05-23"
"nlin/0510043","Mahendra K. Verma","Mahendra K. Verma","Incompressible Turbulence as Nonlocal Field Theory","7 pages; Talk presented in Conference on ""Perspectives in Nonlinear
  Dynamics (PNLD 2004)"" held in Chennai, 2004","Pramana, volume 64, pp 333-341 (2005)","10.1007/BF02704561",,"nlin.CD astro-ph cond-mat.stat-mech",,"  It is well known that incompressible turbulence is nonlocal in real space
because sound speed is infinite in incompressible fluids. The equation in
Fourier space indicates that it is nonlocal in Fourier space as well. Contrast
this with Burgers equation which is local in real space. Note that the sound
speed in Burgers equation is zero. In our presentation we will contrast these
two equations using nonlocal field theory. Energy spectrum and renormalized
parameters will be discussed.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 21:42:26 GMT""}]","2009-11-11"
"nlin/0510044","Victor M. Perez-Garcia","Victor M. Perez-Garcia, P. Torres, Gaspar D. Montesinos","The method of moments for Nonlinear Schrodinger Equations: Theory and
  Applications",,,,,"nlin.PS math-ph math.MP nlin.SI",,"  The method of moments in the context of Nonlinear Schrodinger Equations
relies on defining a set of integral quantities, which characterize the
solution of this partial differential equation and whose evolution can be
obtained from a set of ordinary differential equations. In this paper we find
all cases in which the method of moments leads to closed evolution equations,
thus extending and unifying previous works in the field of applications. For
some cases in which the method fails to provide rigorous information we also
develop approximate methods based on it, which allow to get some approximate
information on the dynamics of the solutions of the Nonlinear Schrodinger
equation.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 07:48:21 GMT""}]","2007-05-23"
"nlin/0510045","Chandrasekar Kuppusamy","V. K. Chandrasekar, M. Senthilvelan and M. Lakshmanan","A unification in the theory of linearization of second order nonlinear
  ordinary differential equations","8 pages",,"10.1088/0305-4470/39/3/L01",,"nlin.SI",,"  In this letter, we introduce a new generalized linearizing transformation
(GLT) for second order nonlinear ordinary differential equations (SNODEs). The
well known invertible point (IPT) and non-point transformations (NPT) can be
derived as sub-cases of the GLT. A wider class of nonlinear ODEs that cannot be
linearized through NPT and IPT can be linearized by this GLT. We also
illustrate how to construct GLTs and to identify the form of the linearizable
equations and propose a procedure to derive the general solution from this GLT
for the SNODEs. We demonstrate the theory with two examples which are of
contemporary interest.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:07:26 GMT""}]","2009-11-11"
"nucl-ex/0510056","Aleksandra Wro\'nska","A. Wronska, V. Hejny, C. Wilkin, S. Dymov, C. Hanhart, V. Komarov, H.
  R. Koch, A. Kulikov, A. Magiera, T. Mersmann, S. Mikirtytchiants, H. Ohm, D.
  Prasuhn, R. Schleichert, H. J. Stein and H. Stroeher","Near threshold eta meson production in the d+d->alpha+eta reaction","8pp, fig.3 added, normalisation in eq.4.1 corrected","Eur.Phys.J.A26:421-428,2005","10.1140/epja/i2005-10185-0",,"nucl-ex",,"  The d+d->alpha+eta reaction has been investigated near threshold using the
ANKE facility at COSY-Juelich. Both total and differential cross sections have
been measured at two excess energies, Q=2.6 MeV and 7.7 MeV, with a
subthreshold measurement being undertaken at Q=-2.6 MeV to study the physical
background. While consistent with isotropy at the lower energy, the angular
distribution reveals a pronounced anisotropy at the higher one, indicating the
presence of higher partial waves. Options for the decomposition into partial
amplitudes and their consequences for determination of the s-wave eta-alpha
scattering length are discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 11:48:18 GMT""},{""version"":""v2"",""created"":""Wed, 1 Feb 2006 08:58:18 GMT""}]","2008-11-26"
"nucl-ex/0510057","Jovan Milosevic","J. Milosevic (for the CERES Collaboration)","Strange and charged particle elliptic flow in Pb+Au collisions at 158
  AGeV/c","Proceeding for Quark Matter 2005, parallel talk, 4 pages, 7 figures","Nucl.Phys. A774 (2006) 503-506",,,"nucl-ex",,"  We present $\Lambda$ and $\pi$ elliptic flow measurements from Pb+Au
collisions at the highest SPS energy. The data, collected by the CERES
experiment which covers $\eta=2.05,2.70$ with full azimuthal coverage and wide
$p_{T}$ sensitivity up to 3.5 GeV/c, can be used to test hydrodynamical models
and show sensitivity to the EoS. The value of $v_{2}$ as a function of
centrality and $p_{T}$ is presented. Values of $v_{2}$ observed by STAR at RHIC
are larger by about 1/3. Our measurements are compared to results from other
SPS experiments and to hydrodynamical calculations. Huge statistics allows for
a precise measurement of the differential pion elliptic flow.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 13:01:10 GMT""}]","2007-05-23"
"nucl-ex/0510058","Peter Dendooven","P. Dendooven, S. Purushothaman, K. Gloos","On a cryogenic noble gas ion catcher","Submitted to Nucl. Instrum. Meth. Phys. Res. A","Nucl.Instrum.Meth. A558 (2006) 580-583","10.1016/j.nima.2005.12.201",,"nucl-ex",,"  In-situ purification of the gas used as stopping medium in a noble gas ion
catcher by operating the device at low temperatures of 60 to 150 K was
investigated. Alpha-decay recoil ions from a 223Ra source served as energetic
probes. The combined ion survival and transport efficiencies for 219Rn ions
saturated below about 90 K, reaching 28.7(17) % in helium, 22.1(13) % in neon,
and 17.0(10) % in argon. These values may well reflect the charge exchange and
stripping cross sections during the slowing down of the ions, and thus
represent a fundamental upper limit for the efficiency of noble gas ion catcher
devices. We suggest the cryogenic noble gas ion catcher as a technically
simpler alternative to the ultra-high purity noble gas ion catcher operating at
room temperature.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:34:40 GMT""},{""version"":""v2"",""created"":""Tue, 20 Dec 2005 09:48:49 GMT""}]","2009-11-11"
"nucl-th/0510063","Makito Oi","Makito Oi","A description of the yrast states in 24-Mg by the self-consistent
  3D-cranking model","4 pages; 3 figures; accepted in PRC","Phys.Rev. C72 (2005) 057304","10.1103/PhysRevC.72.057304",,"nucl-th",,"  With the self-consistent 3D-cranking model, the ground-state rotational band
in 24-Mg is analysed. A role of triaxial deformation is discussed, in
particular, in a description of the observed two I=8+ states.
","[{""version"":""v1"",""created"":""Wed, 19 Oct 2005 20:41:43 GMT""}]","2009-11-11"
"nucl-th/0510064","Sandra S. Padula","Sandra S. Padula, Y. Hama, G. Krein, P. K. Panda, T. Csorgo","Survival of Back-to-Back Correlations for Finite Expanding Fireballs","4 pages, 2 figures, to appear in the Proceedings of Quark Matter
  2005. Corrected typos, acknowledgement added, references corrected and
  updated","Nucl.Phys.A774:615-618,2006","10.1016/j.nuclphysa.2006.06.098",,"nucl-th",,"  Back-to-Back Correlations (BBC) of particle-antiparticle pairs are predicted
to appear if hot and dense hadronic matter is formed in high energy
nucleus-nucleus collisions. The BBC correlations are related to in-medium
mass-modification and squeezing of the quanta involved. The formalisms are
analogous in the bosonic (bBBC) and in the fermionic (fBBC) cases. Both the
bBBC and the fBBC are positive and unlimited correlations of similar strength.
For testing the survival and the intensity of the effect in a more realistic
situation, we study the back-to-back correlations for mass-modification
occurring in a finite sized, thermalized medium. For illustration, we consider
a non-relativistically expanding fireball with finite emission time. We show
that the BBC signal indeed survives the expansion and flow effects, with
sufficient magnitude to be observed at RHIC.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 02:28:51 GMT""},{""version"":""v2"",""created"":""Fri, 4 Nov 2005 01:30:09 GMT""}]","2008-11-26"
"nucl-th/0510065","Przemys{\l}aw Olbratowski","P. Olbratowski, J. Dobaczewski, P. Powa{\l}owski, M. Sadziak and K.
  Zberecki","Hartree-Fock-Bogolyubov calculations for nuclei with tetrahedral
  deformation","6 LaTeX pages, 2 PostScript figures, presented at the XII Nuclear
  Physics Workshop, 21-25 September, Kazimierz Dolny, Poland","Int.J.Mod.Phys. E15 (2006) 333-338","10.1142/S021830130600417X",,"nucl-th",,"  Hartree-Fock-Bogolyubov solutions corresponding to the tetrahedral
deformation are found in six tetrahedrally doubly-magic nuclei. Values of the
beta32 deformation, depths of the tetrahedral minima, and their energies
relative to the co-existing quadrupole minima are determined for several
versions of the Skyrme force. Reduction of the tetrahedral deformation energies
by pairing correlations is quantitatively analysed. In light nuclei, shallow
tetrahedral minima are found to be the lowest in energy, while in heavy nuclei,
the minima are deeper but appear at a few MeV of excitation.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 09:28:20 GMT""}]","2009-11-11"
"nucl-th/0510066","Volodymyr Magas","V.K. Magas, L.P. Csernai and E. Molnar","Freeze out in narrow and wide layers","Minor corrections to improve the presentation. 4 pages, 2 figures, to
  appear in the Proceedings of ""Quark Matter 2005"", August 4-9, 2005, Budapest,
  Hungary","Acta Phys.Hung. A27 (2006) 351-354","10.1556/APH.27.2006.2-3.38",,"nucl-th",,"  The freeze out of particles from a layer of finite thickness is discussed in
a phenomenological kinetic model. The proposed model, based on the Modified
Boltzman Transport Equation, is Lorentz invariant and can be applied equally
well for the freeze out layers with space-like and time-like normal vectors. It
leads to non-equilibrated post freeze out distributions. The dependence of the
resulting distribution on the thickness of the layer is presented and discussed
for a space-like freeze out scenario.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 12:47:34 GMT""},{""version"":""v2"",""created"":""Thu, 10 Nov 2005 16:34:57 GMT""},{""version"":""v3"",""created"":""Thu, 19 Jan 2006 17:45:21 GMT""}]","2007-05-23"
"nucl-th/0510067","Ken Amos","L. Canton, G. Pisent, J. P. Svenne, K. Amos, S. Karataglidis","Predicting narrow states in the spectrum of a nucleus beyond the proton
  drip line","5 pages, 3 figures","Phys.Rev.Lett. 96 (2006) 072502","10.1103/PhysRevLett.96.072502",,"nucl-th nucl-ex",,"  Properties of particle-unstable nuclei lying beyond the proton drip line can
be ascertained by considering those (usually known) properties of its mirror
neutron-rich system. We have used a multi-channel algebraic scattering theory
to map the known properties of the neutron-${}^{14}$C system to those of the
proton-${}^{14}$O one from which we deduce that the particle-unstable
${}^{15}$F will have a spectrum of two low lying broad resonances of positive
parity and, at higher excitation, three narrow negative parity ones. A key
feature is to use coupling to Pauli-hindered states in the target.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 2005 14:48:38 GMT""}]","2009-11-11"
