"astro-ph/0503486","Nikhil Padmanabhan","Nikhil Padmanabhan, Douglas P. Finkbeiner (Princeton)","Detecting Dark Matter Annihilation with CMB Polarization : Signatures
  and Experimental Prospects","13 pages, 8 figures, submitted to PRD","Phys.Rev.D72:023508,2005","10.1103/PhysRevD.72.023508",,"astro-ph hep-th",,"  Dark matter (DM) annihilation during hydrogen recombination (z ~ 1000) will
alter the recombination history of the Universe, and affect the observed CMB
temperature and polarization fluctuations. Unlike other astrophysical probes of
DM, this is free of the significant uncertainties in modelling galactic
physics, and provides a method to detect and constrain the cosmological
abundances of these particles. We parametrize the effect of DM annihilation as
an injection of ionizing energy at a rate e_{dm}, and argue that this simple
""on the spot'' modification is a good approximation to the complicated
interaction of the annihilation products with the photon-electron plasma.
Generic models of DM do not change the redshift of recombination, but change
the residual ionization after recombination. This broadens the surface of last
scattering, suppressing the temperature fluctuations and enhancing the
polarization fluctuations. We use the temperature and polarization angular
power spectra to measure these deviations from the standard recombination
history, and therefore, indirectly probe DM annihilation. (abridged)
","[{""version"":""v1"",""created"":""Wed, 23 Mar 2005 20:26:19 GMT""}]","2008-11-26"
"math/0503530","Zhenxin Liu","Zhenxin Liu","Persistence of lower dimensional invariant tori on sub-manifolds in
  Hamiltonian systems","25 pages. To appear in Nonlinear Analysis: TMA",,,,"math.DS",,"  Chow, Li and Yi in [2] proved that the majority of the unperturbed tori {\it
on sub-manifolds} will persist for standard Hamiltonian systems. Motivated by
their work, in this paper, we study the persistence and tangent frequencies
preservation of lower dimensional invariant tori on smooth sub-manifolds for
real analytic, nearly integrable Hamiltonian systems. The surviving tori might
be elliptic, hyperbolic, or of mixed type.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 11:18:15 GMT""}]","2007-05-23"
"math/0503531","Thomas Muller-Gronbach","Thomas Muller-Gronbach","Optimal pointwise approximation of SDEs based on brownian motion at
  discrete points","Published at http://dx.doi.org/10.1214/105051604000000954 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1605-1642","10.1214/105051604000000954","IMS-AAP-AAP017","math.PR",,"  We study pathwise approximation of scalar stochastic differential equations
at a single point. We provide the exact rate of convergence of the minimal
errors that can be achieved by arbitrary numerical methods that are based (in a
measurable way) on a finite number of sequential observations of the driving
Brownian motion. The resulting lower error bounds hold in particular for all
methods that are implementable on a computer and use a random number generator
to simulate the driving Brownian motion at finitely many points. Our analysis
shows that approximation at a single point is strongly connected to an
integration problem for the driving Brownian motion with a random weight.
Exploiting general ideas from estimation of weighted integrals of stochastic
processes, we introduce an adaptive scheme, which is easy to implement and
performs asymptotically optimally.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 11:48:35 GMT""}]","2007-05-23"
"math/0503532","E. Moulines","R. Douc, E. Moulines and Jeffrey S. Rosenthal","Quantitative bounds on convergence of time-inhomogeneous Markov chains","Published at http://dx.doi.org/10.1214/105051604000000620 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1643-1665","10.1214/105051604000000620","IMS-AAP-AAP018","math.PR",,"  Convergence rates of Markov chains have been widely studied in recent years.
In particular, quantitative bounds on convergence rates have been studied in
various forms by Meyn and Tweedie [Ann. Appl. Probab. 4 (1994) 981-1101],
Rosenthal [J. Amer. Statist. Assoc. 90 (1995) 558-566], Roberts and Tweedie
[Stochastic Process. Appl. 80 (1999) 211-229], Jones and Hobert [Statist. Sci.
16 (2001) 312-334] and Fort [Ph.D. thesis (2001) Univ. Paris VI]. In this
paper, we extend a result of Rosenthal [J. Amer. Statist. Assoc. 90 (1995)
558-566] that concerns quantitative convergence rates for time-homogeneous
Markov chains. Our extension allows us to consider f-total variation distance
(instead of total variation) and time-inhomogeneous Markov chains. We apply our
results to simulated annealing.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 11:45:28 GMT""}]","2007-05-23"
"math/0503533","Vitaly Balashchenko V.","Vitaly V. Balashchenko","Invariant f-structures in the generalized Hermitian geometry","21 pages",,,,"math.DG",,"  We collect the recent results on invariant f-structures in the generalized
Hermitian geometry. Here the canonical f-structures on homogeneous k-symmetric
spaces play a remarkable role. Specifically, these structures provide a wealth
of invariant examples for the classes of nearly Kaehler f-structures, Hermitian
f-structures and some others. Finally, we consider all invariant f-structures
on the complex flag manifold SU(3)/T_{max} and describe them in the sense of
generalized Hermitian geometry. In particular, it presents first invariant
examples of Killing f-structures.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 11:51:41 GMT""}]","2007-05-23"
"math/0503534","Tomasz Komorowski","Tomasz Komorowski and Grzegorz Krupa","On stationarity of Lagrangian observations of passive tracer velocity in
  a compressible environment","Published at http://dx.doi.org/10.1214/105051604000000945 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1666-1697","10.1214/105051604000000945","IMS-AAP-AAP019","math.PR",,"  We study the transport of a passive tracer particle in a steady strongly
mixing flow with a nonzero mean velocity. We show that there exists a
probability measure under which the particle Lagrangian velocity process is
stationary. This measure is absolutely continuous with respect to the
underlying probability measure for the Eulerian flow.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 12:43:36 GMT""}]","2007-05-23"
"math/0503535","Alexander Cox","Alexander Cox","Extending Chacon-Walsh: minimality and generalised starting
  distributions","29 pages, 2 figures",,,,"math.PR",,"  In this paper we consider the Skorokhod embedding problem for general
starting and target measures. In particular, we provide necessary and
sufficient conditions for a stopping time to be minimal in the sense of
Monroe(1972). The resulting conditions have a nice interpretation in the
graphical picture of Chacon and Walsh. Further, we demonstrate how the
construction of Chacon and Walsh can be extended to any (integrable) starting
and target distributions, allowing the constructions of Azema-Yor, Vallois and
Jacka to be viewed in this context, and thus extended easily to general
starting and target distributions. In particular, we describe in detail the
extension of the Azema-Yor embedding in this context, and show that it retains
its optimality property.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 12:51:00 GMT""}]","2016-09-07"
"math/0503536","Garud Iyengar","Garud Iyengar and Karl Sigman","Exponential penalty function control of loss networks","Published at http://dx.doi.org/10.1214/105051604000000936 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1698-1740","10.1214/105051604000000936","IMS-AAP-AAP020","math.PR",,"  We introduce penalty-function-based admission control policies to
approximately maximize the expected reward rate in a loss network. These
control policies are easy to implement and perform well both in the transient
period as well as in steady state. A major advantage of the penalty approach is
that it avoids solving the associated dynamic program. However, a disadvantage
of this approach is that it requires the capacity requested by individual
requests to be sufficiently small compared to total available capacity. We
first solve a related deterministic linear program (LP) and then translate an
optimal solution of the LP into an admission control policy for the loss
network via an exponential penalty function. We show that the penalty policy is
a target-tracking policy--it performs well because the optimal solution of the
LP is a good target. We demonstrate that the penalty approach can be extended
to track arbitrarily defined target sets. Results from preliminary simulation
studies are included.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 12:59:57 GMT""}]","2007-05-23"
"math/0503537","Mark Jerrum","Mark Jerrum, Jung-Bae Son, Prasad Tetali and Eric Vigoda","Elementary bounds on Poincare and log-Sobolev constants for decomposable
  Markov chains","Published at http://dx.doi.org/10.1214/105051604000000639 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1741-1765","10.1214/105051604000000639","IMS-AAP-AAP021","math.PR",,"  We consider finite-state Markov chains that can be naturally decomposed into
smaller ``projection'' and ``restriction'' chains. Possibly this decomposition
will be inductive, in that the restriction chains will be smaller copies of the
initial chain. We provide expressions for Poincare (resp. log-Sobolev)
constants of the initial Markov chain in terms of Poincare (resp. log-Sobolev)
constants of the projection and restriction chains, together with further a
parameter. In the case of the Poincare constant, our bound is always at least
as good as existing ones and, depending on the value of the extra parameter,
may be much better. There appears to be no previously published decomposition
result for the log-Sobolev constant. Our proofs are elementary and
self-contained.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 13:09:18 GMT""}]","2007-05-23"
"math/0503538","Frans Clauwens","Paul M. H. Wolters","Generalized Arf invariants and reduced power operations in cyclic
  homology","129 pages; september 1990 PhD thesis",,,,"math.RA math.AT",,"  In this thesis we consider two constructions generalizing the classical Arf
invariant. In the first construction an $\epsilon$-symmetric quadratic form
over a ring with involution $R$ is lifted to an $\epsilon(1+T)$-symmetric
quadratic form over the ring of formal power series $R[[T]]$ with involution
mapping $T$ to $\frac{-T}{1+T}$. The discriminant of this form can be viewed as
the classical Arf invariant $\omega_1$ of the original form, and the Hasse-Witt
invariant of this form gives rise to a `secondary' Arf invariant $\omega_2$,
which is defined on the kernel of $\omega_1$. The second construction yields an
invariant $\Upsilon$ which is defined on quadratic forms for which the
underlying symmetric form is standard. It takes values in a quotient of
quaternionic homology $HQ_1(R)$ which is defined using natural operations on
$HQ_1$. In the case of a commutative ring $\Upsilon$ agrees with
$(\omega_1,\omega_2)$. The invariant $\Upsilon$ is well suited for
computations. In particular we prove that it is faithful if $R$ is the group
ring over GF(2) of a group with two ends.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 13:17:59 GMT""}]","2007-05-23"
"math/0503539","Andreas E. Kyprianou","Claudia Kluppelberg, Andreas E. Kyprianou and Ross A. Maller","Ruin Probabilities and Overshoots for General Levy Insurance Risk
  Processes","Published at http://dx.doi.org/10.1214/105051604000000927 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1766-1801","10.1214/105051604000000927","IMS-AAP-AAP022","math.PR",,"  We formulate the insurance risk process in a general Levy process setting,
and give general theorems for the ruin probability and the asymptotic
distribution of the overshoot of the process above a high level, when the
process drifts to -\infty a.s. and the positive tail of the Levy measure, or of
the ladder height measure, is subexponential or, more generally, convolution
equivalent. Results of Asmussen and Kluppelberg [Stochastic Process. Appl. 64
(1996) 103-125] and Bertoin and Doney [Adv. in Appl. Probab. 28 (1996) 207-226]
for ruin probabilities and the overshoot in random walk and compound Poisson
models are shown to have analogues in the general setup. The identities we
derive open the way to further investigation of general renewal-type properties
of Levy processes.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 13:22:04 GMT""}]","2007-05-23"
"math/0503540","Rabi Bhattacharya","Rabi Bhattacharya and Mukul Majumdar","Stability in Distribution of Randomly Perturbed Quadratic Maps as Markov
  Processes","Published at http://dx.doi.org/10.1214/105051604000000918 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1802-1809","10.1214/105051604000000918","IMS-AAP-AAP023","math.PR",,"  Iteration of randomly chosen quadratic maps defines a Markov process:
X_{n+1}=\epsilon_{n+1}X_n(1-X_n), where \epsilon_n are i.i.d. with values in
the parameter space [0,4] of quadratic maps F_{\theta}(x)=\theta x(1-x). Its
study is of significance as an important Markov model, with applications to
problems of optimization under uncertainty arising in economics. In this
article a broad criterion is established for positive Harris recurrence of X_n.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 13:34:26 GMT""}]","2007-05-23"
"math/0503541","Michael Taksar","Tahir Choulli, Michael Taksar and Xun Yu Zhou","Interplay between dividend rate and business constraints for a financial
  corporation","Published at http://dx.doi.org/10.1214/105051604000000909 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1810-1837","10.1214/105051604000000909","IMS-AAP-AAP024","math.PR q-fin.GN",,"  We study a model of a corporation which has the possibility to choose various
production/business policies with different expected profits and risks. In the
model there are restrictions on the dividend distribution rates as well as
restrictions on the risk the company can undertake. The objective is to
maximize the expected present value of the total dividend distributions. We
outline the corresponding Hamilton-Jacobi-Bellman equation, compute explicitly
the optimal return function and determine the optimal policy. As a consequence
of these results, the way the dividend rate and business constraints affect the
optimal policy is revealed. In particular, we show that under certain
relationships between the constraints and the exogenous parameters of the
random processes that govern the returns, some business activities might be
redundant, that is, under the optimal policy they will never be used in any
scenario.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 13:42:22 GMT""}]","2008-12-10"
"math/0503542","Ruedi Suter","Ruedi Suter","Quantum affine Cartan matrices, Poincare series of binary polyhedral
  groups, and reflection representations","19 pages","Manuscripta mathematica 122 (2007), no. 1, 1-21","10.1007/s00229-006-0055-1",,"math.RT",,"  We first review some invariant theoretic results about the finite subgroups
of SU(2) in a quick algebraic way by using the McKay correspondence and quantum
affine Cartan matrices. By the way it turns out that some parameters
(a,b,h;p,q,r) that one usually associates with such a group and hence with a
simply-laced Coxeter-Dynkin diagram have a meaningful definition for the
non-simply-laced diagrams, too, and as a byproduct we extend Saito's formula
for the determinant of the Cartan matrix to all cases. Returning to invariant
theory we show that for each irreducible representation i of a binary
tetrahedral, octahedral, or icosahedral group one can find a homomorphism into
a finite complex reflection group whose defining reflection representation
restricts to i.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:00:36 GMT""}]","2007-05-23"
"math/0503543","Dmitrii S. Silvestrov","Dmitrii S. Silvestrov and Jozef L. Teugels","Limit theorems for mixed max-sum processes with renewal stopping","Published at http://dx.doi.org/10.1214/105051604000000215 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1838-1868","10.1214/105051604000000215","IMS-AAP-AAP025","math.PR",,"  This article is devoted to the investigation of limit theorems for mixed
max-sum processes with renewal type stopping indexes. Limit theorems of weak
convergence type are obtained as well as functional limit theorems.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:04:48 GMT""}]","2007-05-23"
"math/0503544","Mark Walters","Paul Balister, Bela Bollobas and Mark Walters","Continuum percolation with steps in an annulus","Published at http://dx.doi.org/10.1214/105051604000000891 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1869-1879","10.1214/105051604000000891","IMS-AAP-AAP026","math.PR",,"  Let A be the annulus in R^2 centered at the origin with inner and outer radii
r(1-\epsilon) and r, respectively. Place points {x_i} in R^2 according to a
Poisson process with intensity 1 and let G_A be the random graph with vertex
set {x_i} and edges x_ix_j whenever x_i-x_j\in A. We show that if the area of A
is large, then G_A almost surely has an infinite component. Moreover, if we fix
\epsilon, increase r and let n_c=n_c(\epsilon) be the area of A when this
infinite component appears, then n_c\to1 as \epsilon \to 0. This is in contrast
to the case of a ``square'' annulus where we show that n_c is bounded away from
1.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:12:18 GMT""}]","2007-05-23"
"math/0503545","Stephen Doty","Richard Dipper, Stephen Doty, and Jun Hu","Brauer algebras, symplectic Schur algebras and Schur-Weyl duality","27 pages",,,,"math.RT math.RA",,"  In this paper we prove Schur-Weyl duality between the symplectic group and
Brauer algebra over an arbitrary infinite field $K$. We show that the natural
homomorphism from the Brauer algebra $B_n(-2m)$ to the endomorphism algebra of
tensor space $(K^{2m})^{\otimes n}$ as a module over the symplectic similitude
group $GSp_{2m}(K)$ (or equivalently, as a module over the symplectic group
$Sp_{2m}(K)$) is always surjective. Another surjectivity, that of the natural
homomorphism from the group algebra for $GSp_{2m}(K)$ to the endomorphism
algebra of $(K^{2m})^{\otimes n}$ as a module over $B_n(-2m)$, is derived as an
easy consequence of S.~Oehms' results [S. Oehms, J. Algebra (1) 244 (2001),
19--44].
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:17:55 GMT""},{""version"":""v2"",""created"":""Wed, 28 Sep 2005 00:16:50 GMT""}]","2007-05-23"
"math/0503546","Sylvie Meleard","Nicolas Fournier and Sylvie Meleard","A microscopic probabilistic description of a locally regulated
  population and macroscopic approximations","Published at http://dx.doi.org/10.1214/105051604000000882 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1880-1919","10.1214/105051604000000882","IMS-AAP-AAP027","math.PR",,"  We consider a discrete model that describes a locally regulated spatial
population with mortality selection. This model was studied in parallel by
Bolker and Pacala and Dieckmann, Law and Murrell. We first generalize this
model by adding spatial dependence. Then we give a pathwise description in
terms of Poisson point measures. We show that different normalizations may lead
to different macroscopic approximations of this model. The first approximation
is deterministic and gives a rigorous sense to the number density. The second
approximation is a superprocess previously studied by Etheridge. Finally, we
study in specific cases the long time behavior of the system and of its
deterministic approximation.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:31:59 GMT""}]","2007-05-23"
"math/0503547","Daren B. H. Cline","Daren B. H. Cline and Huay-min H. Pu","Stability and the Lyapounov exponent of threshold AR-ARCH Models","Published at http://dx.doi.org/10.1214/105051604000000431 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1920-1949","10.1214/105051604000000431","IMS-AAP-AAP028","math.PR",,"  The Lyapounov exponent and sharp conditions for geometric ergodicity are
determined of a time series model with both a threshold autoregression term and
threshold autoregressive conditional heteroscedastic (ARCH) errors.
  The conditions require studying or simulating the behavior of a bounded,
ergodic Markov chain. The method of proof is based on a new approach, called
the piggyback method, that exploits the relationship between the time series
and the bounded chain. The piggyback method also provides a means for
evaluating the Lyapounov exponent by simulation and provides a new perspective
on moments, illuminating recent results for the distribution tails of GARCH
models.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:53:52 GMT""}]","2016-09-07"
"math/0503548","Raphael Rouquier","Raphael Rouquier","Categories derivees et geometrie birationnelle","Bourbaki Seminar no 947, March 2005, in French",,,,"math.AG",,"  Originally a technical tool, the derived category of coherent sheaves over an
algebraic variety has become over the last twenty years an important invariant
in the birational study of algebraic varieties. Problems of birational
invariance and of minimization of the derived category have appeared, inspired
by Kontsevich's homological mirror symmetry conjecture and Mori's minimal model
program. We present the main conjectures and their proofs in dimension 3 and
for particular classes of flops.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 14:58:54 GMT""}]","2007-05-23"
"math/0503549","Larry Goldstein","Larry Goldstein","Normal approximation for hierarchical structures","Published at http://dx.doi.org/10.1214/105051604000000440 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1950-1969","10.1214/105051604000000440","IMS-AAP-AAP029","math.PR",,"  Given F:[a,b]^k\to [a,b] and a nonconstant X_0 with P(X_0\in [a,b])=1, define
the hierarchical sequence of random variables {X_n}_{n\ge 0} by
X_{n+1}=F(X_{n,1},...,X_{n,k}), where X_{n,i} are i.i.d. as X_n. Such sequences
arise from hierarchical structures which have been extensively studied in the
physics literature to model, for example, the conductivity of a random medium.
Under an averaging and smoothness condition on nontrivial F, an upper bound of
the form C\gamma^n for 0<\gamma<1 is obtained on the Wasserstein distance
between the standardized distribution of X_n and the normal. The results apply,
for instance, to random resistor networks and, introducing the notion of strict
averaging, to hierarchical sequences generated by certain compositions. As an
illustration, upper bounds on the rate of convergence to the normal are derived
for the hierarchical sequence generated by the weighted diamond lattice which
is shown to exhibit a full range of convergence rate behavior.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:02:07 GMT""}]","2007-05-23"
"math/0503550","Marco Frittelli","Sara Biagini and Marco Frittelli","On the super replication price of unbounded claims","Published at http://dx.doi.org/10.1214/105051604000000459 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1970-1991","10.1214/105051604000000459","IMS-AAP-AAP031","math.PR q-fin.PR",,"  In an incomplete market the price of a claim f in general cannot be uniquely
identified by no arbitrage arguments. However, the ``classical'' super
replication price is a sensible indicator of the (maximum selling) value of the
claim. When f satisfies certain pointwise conditions (e.g., f is bounded from
below), the super replication price is equal to sup_QE_Q[f], where Q varies on
the whole set of pricing measures. Unfortunately, this price is often too high:
a typical situation is here discussed in the examples. We thus define the less
expensive weak super replication price and we relax the requirements on f by
asking just for ``enough'' integrability conditions. By building up a proper
duality theory, we show its economic meaning and its relation with the
investor's preferences. Indeed, it turns out that the weak super replication
price of f coincides with sup_{Q\in M_{\Phi}}E_Q[f], where M_{\Phi} is the
class of pricing measures with finite generalized entropy (i.e., E[\Phi
(\frac{dQ}{dP})]<\infty) and where \Phi is the convex conjugate of the utility
function of the investor.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:11:24 GMT""}]","2008-12-02"
"math/0503551","Jean Ginibre","J. Ginibre, G. Velo","Long Range Scattering and Modified Wave Operators for the
  Wave-Schr""odinger System III","latex 34 pages",,,"LPT 05-12","math.AP math-ph math.MP",,"  We continue the study of scattering theory for the system consisting of a
Schr""odinger equation and a wave equation with a Yukawa type coupling in space
dimension 3. In previous papers, we proved the existence of modified wave
operators for that system with no size restriction on the data and we
determined the asymptotic behaviour in time of the solutions in the range of
the wave operators, first under a support condition on the Schr""odinger
asymptotic state and then without that condition, but for solutions of
relatively low regularity. Here we extend the latter result to the case of more
regular solutions.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:12:24 GMT""}]","2007-05-23"
"math/0503552","Zhiyi Chi","Zhiyi Chi","Limit laws of estimators for critical multi-type Galton-Watson processes","Published at http://dx.doi.org/10.1214/105051604000000521 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 1992-2015","10.1214/105051604000000521","IMS-AAP-AAP032","math.PR",,"  We consider the asymptotics of various estimators based on a large sample of
branching trees from a critical multi-type Galton-Watson process, as the sample
size increases to infinity. The asymptotics of additive functions of trees,
such as sizes of trees and frequencies of types within trees, a higher-order
asymptotic of the ``relative frequency'' estimator of the left eigenvector of
the mean matrix, a higher-order joint asymptotic of the maximum likelihood
estimators of the offspring probabilities and the consistency of an estimator
of the right eigenvector of the mean matrix, are established.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:17:40 GMT""}]","2007-05-23"
"math/0503553","David Wood","Vida Dujmovi\'c and David R. Wood","Graph Treewidth and Geometric Thickness Parameters","A preliminary version of this paper appeared in the ""Proceedings of
  the 13th International Symposium on Graph Drawing"" (GD '05), Lecture Notes in
  Computer Science 3843:129-140, Springer, 2006. The full version was published
  in Discrete & Computational Geometry 37(4):641-670, 2007. That version
  contained a false conjecture, which is corrected on page 26 of this version","Discrete & Computational Geometry 37(4):641-670, 2007","10.1007/s00454-007-1318-7",,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Consider a drawing of a graph $G$ in the plane such that crossing edges are
coloured differently. The minimum number of colours, taken over all drawings of
$G$, is the classical graph parameter ""thickness"". By restricting the edges to
be straight, we obtain the ""geometric thickness"". By further restricting the
vertices to be in convex position, we obtain the ""book thickness"". This paper
studies the relationship between these parameters and treewidth.
  Our first main result states that for graphs of treewidth $k$, the maximum
thickness and the maximum geometric thickness both equal $\lceil{k/2}\rceil$.
This says that the lower bound for thickness can be matched by an upper bound,
even in the more restrictive geometric setting. Our second main result states
that for graphs of treewidth $k$, the maximum book thickness equals $k$ if $k
\leq 2$ and equals $k+1$ if $k \geq 3$. This refutes a conjecture of Ganley and
Heath [Discrete Appl. Math. 109(3):215-221, 2001]. Analogous results are proved
for outerthickness, arboricity, and star-arboricity.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:31:55 GMT""},{""version"":""v2"",""created"":""Tue, 18 Apr 2006 12:04:18 GMT""},{""version"":""v3"",""created"":""Wed, 15 Nov 2006 11:16:40 GMT""},{""version"":""v4"",""created"":""Mon, 15 Jun 2015 23:36:19 GMT""}]","2015-06-17"
"math/0503554","J. M. P. Albin","J. M. P. Albin","On Sampling of stationary increment processes","Published at http://dx.doi.org/10.1214/105051604000000468 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 2016-2037","10.1214/105051604000000468","IMS-AAP-AAP033","math.PR",,"  Under a complex technical condition, similar to such used in extreme value
theory, we find the rate q(\epsilon)^{-1} at which a stochastic process with
stationary increments \xi should be sampled, for the sampled process
\xi(\lfloor\cdot /q(\epsilon)\rfloor q(\epsilon)) to deviate from \xi by at
most \epsilon, with a given probability, asymptotically as \epsilon
\downarrow0. The canonical application is to discretization errors in computer
simulation of stochastic processes.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:23:38 GMT""}]","2007-05-23"
"math/0503555","P. G. Taylor","D. P. Kroese, W. R. W. Scheinhardt and P. G. Taylor","Spectral properties of the tandem Jackson network, seen as a
  quasi-birth-and-death process","Published at http://dx.doi.org/10.1214/105051604000000477 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 2057-2089","10.1214/105051604000000477","IMS-AAP-AAP035","math.PR",,"  Quasi-birth-and-death (QBD) processes with infinite ``phase spaces'' can
exhibit unusual and interesting behavior. One of the simplest examples of such
a process is the two-node tandem Jackson network, with the ``phase'' giving the
state of the first queue and the ``level'' giving the state of the second
queue. In this paper, we undertake an extensive analysis of the properties of
this QBD. In particular, we investigate the spectral properties of Neuts's
R-matrix and show that the decay rate of the stationary distribution of the
``level'' process is not always equal to the convergence norm of R. In fact, we
show that we can obtain any decay rate from a certain range by controlling only
the transition structure at level zero, which is independent of R. We also
consider the sequence of tandem queues that is constructed by restricting the
waiting room of the first queue to some finite capacity, and then allowing this
capacity to increase to infinity. We show that the decay rates for the finite
truncations converge to a value, which is not necessarily the decay rate in the
infinite waiting room case. Finally, we show that the probability that the
process hits level n before level 0 given that it starts in level 1 decays at a
rate which is not necessarily the same as the decay rate for the stationary
distribution.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:41:36 GMT""}]","2007-05-23"
"math/0503556","Paul Glasserman","Paul Glasserman and Bin Yu","Number of paths versus number of basis functions in American option
  pricing","Published at http://dx.doi.org/10.1214/105051604000000846 in the
  Annals of Applied Probability (http://www.imstat.org/aap/) by the Institute
  of Mathematical Statistics (http://www.imstat.org)","Annals of Applied Probability 2004, Vol. 14, No. 4, 2090-2119","10.1214/105051604000000846","IMS-AAP-AAP036","math.PR",,"  An American option grants the holder the right to select the time at which to
exercise the option, so pricing an American option entails solving an optimal
stopping problem. Difficulties in applying standard numerical methods to
complex pricing problems have motivated the development of techniques that
combine Monte Carlo simulation with dynamic programming. One class of methods
approximates the option value at each time using a linear combination of basis
functions, and combines Monte Carlo with backward induction to estimate optimal
coefficients in each approximation. We analyze the convergence of such a method
as both the number of basis functions and the number of simulated paths
increase. We get explicit results when the basis functions are polynomials and
the underlying process is either Brownian motion or geometric Brownian motion.
We show that the number of paths required for worst-case convergence grows
exponentially in the degree of the approximating polynomials in the case of
Brownian motion and faster in the case of geometric Brownian motion.
","[{""version"":""v1"",""created"":""Thu, 24 Mar 2005 15:48:14 GMT""}]","2007-05-23"
